point_short_code,point_long_code,address_full,geometry
015,20015,945 Danforth Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.2511781787807, 43.7290251523698]]}"
002,14002,2 O'Connor Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.3564736198007, 43.6923377519026]]}"
007,17007,4000 Don Mills Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.3614758349123, 43.8103779612162]]}"
061,04061,138 Dowling Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4392161360252, 43.6371736438238]]}"
022,04022,45 Oakmount Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.4629863768936, 43.6564019727557]]}"
015,17015,550 Cummer Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3909214142819, 43.7936640103335]]}"
006,17006,140 Cliffwood Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.360068599198, 43.8062920920724]]}"
069,04069,130 Dunn Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4330830924627, 43.6349995526542]]}"
003,17003,1925 Steeles Ave E,"{'type': 'MultiPoint', 'coordinates': [[-79.3738873405469, 43.8076555703043]]}"
023,15023,2567 Yonge St,"{'type': 'MultiPoint', 'coordinates': [[-79.3993930632171, 43.7140395951117]]}"
020,15020,80 Blythwood Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.3980790050104, 43.7175754929941]]}"
014,14014,80 Danforth Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3597527219088, 43.6763218551796]]}"
073,04073,102 Tyndall Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4289777472647, 43.6366819008884]]}"
072,04072,122 Tyndall Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4293233533503, 43.6375431602739]]}"
001,14001,1083 Pape Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3495716542305, 43.6925828578413]]}"
023,03023,5 Redcar Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.5574536757453, 43.6351551674958]]}"
018,14018,816 Logan Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3496800848427, 43.6771506675787]]}"
022,03022,101 Subway Cres,"{'type': 'MultiPoint', 'coordinates': [[-79.5394910371699, 43.6348519120353]]}"
031,14031,1 Bridgepoint Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.3552166658976, 43.6661712273782]]}"
016,14016,655 Broadview Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3561062879326, 43.6739370049485]]}"
017,14017,10 Hogarth Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3554479437258, 43.6739540419613]]}"
032,14032,370 Broadview Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3531769580306, 43.6658062500207]]}"
028,04028,66 Pacific Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4648073207544, 43.6552236857032]]}"
024,04024,22 Oakmount Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.4635413049422, 43.6551674715458]]}"
007,16007,11 Roywood Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.3217731783625, 43.7647240733216]]}"
037,03037,18 Ourland Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.5082581373328, 43.6150968930576]]}"
019,20019,2881 Eglinton Ave E,"{'type': 'MultiPoint', 'coordinates': [[-79.2396114469394, 43.738057491925]]}"
021,03021,5229 Dundas St W,"{'type': 'MultiPoint', 'coordinates': [[-79.5364937463384, 43.6393049198023]]}"
021,20021,140 Adanac Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.2269550757908, 43.7406645226806]]}"
035,20035,130 Midland Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.2477699306239, 43.7083283826928]]}"
037,20037,27 East Haven Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.2503830440116, 43.7048959315468]]}"
036,20036,102 Craiglee Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.2530714519831, 43.706902203957]]}"
039,20039,2121 Kingston Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.2541098370096, 43.7006564698101]]}"
047,20047,74 Firvalley Crt,"{'type': 'MultiPoint', 'coordinates': [[-79.2781242467104, 43.7039399443978]]}"
040,20040,10 Glen Everest Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.254778671084, 43.6993224138579]]}"
050,20050,40 Teesdale Pl,"{'type': 'MultiPoint', 'coordinates': [[-79.2864378632929, 43.6971990683253]]}"
038,03038,340 Royal York Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.4993428641597, 43.6169122798959]]}"
046,20046,682 Warden Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.279044603526, 43.7059533134135]]}"
052,20052,10 Teesdale Pl,"{'type': 'MultiPoint', 'coordinates': [[-79.2862012029892, 43.6965181467889]]}"
064,20064,290 Blantyre Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.2838646531108, 43.6851000843951]]}"
033,04033,100 High Park Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4673814070283, 43.6565592507407]]}"
031,04031,95 High Park Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4661573535014, 43.6567875832453]]}"
055,20055,757 Victoria Park Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.2882861867771, 43.6924103918485]]}"
061,20061,1577 Kingston Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.2669540830012, 43.6899816223153]]}"
028,03028,721 Royal York Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.5044646880695, 43.6344279205779]]}"
027,03027,767 Royal York Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.5070829005988, 43.6376804294335]]}"
026,04026,111 Pacific Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.464773887435, 43.6571487585638]]}"
041,03041,1 Palace Pier Crt,"{'type': 'MultiPoint', 'coordinates': [[-79.4726379747573, 43.6314815761223]]}"
032,15032,305 Rumsey Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.3696628900613, 43.7144436649986]]}"
016,17016,7 Snowcrest Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3874623162842, 43.7923194425359]]}"
017,17017,3205 Bayview Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.391826199989, 43.7868975436176]]}"
017,20017,45 Falmouth Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.2512456866976, 43.7334561275574]]}"
070,03070,101 Seventh St,"{'type': 'MultiPoint', 'coordinates': [[-79.5041938387474, 43.5999243685511]]}"
020,20020,340 McCowan Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.2386584933525, 43.7382133514021]]}"
023,20023,20 Markanna Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.2198176482125, 43.7405509095453]]}"
085,03085,20 Coules Crt,"{'type': 'MultiPoint', 'coordinates': [[-79.5501228703137, 43.6083700983071]]}"
038,20038,221 Kennedy Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.257046428104, 43.7062936578465]]}"
025,20025,148 Markham Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.2186719831482, 43.7408975315419]]}"
088,03088,140 Sherway Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.5621268703017, 43.6100023476942]]}"
005,04005,25 Rexford Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.4868867512554, 43.6631626874066]]}"
003,20003,40 Fairfax Cres,"{'type': 'MultiPoint', 'coordinates': [[-79.2872695164287, 43.7165934572119]]}"
004,20004,3276 St Clair Ave E,"{'type': 'MultiPoint', 'coordinates': [[-79.2851962354035, 43.7139593948895]]}"
042,04042,207 Windermere Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4770427530375, 43.6436792914692]]}"
044,04044,60 Southport St,"{'type': 'MultiPoint', 'coordinates': [[-79.473837539149, 43.6387855090207]]}"
043,04043,35 Ormskirk Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4748931591874, 43.6391808072694]]}"
064,04064,245 Dunn Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4337783462733, 43.6402160598913]]}"
065,04065,220 Cowan Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4332304159721, 43.6407161277032]]}"
047,04047,1 Ripley Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.474185719497, 43.6368088218617]]}"
059,20059,93 Birchmount Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.2631080144135, 43.6956240155642]]}"
020,04020,60 Mountview Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4624226182735, 43.6568694630371]]}"
048,20048,644 Warden Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.2772877434307, 43.7000377584633]]}"
060,04060,209 Jameson Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4360685050841, 43.6396575139163]]}"
007,04007,625 Runnymede Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.4811263334939, 43.6641736591241]]}"
045,20045,40 Bell Estate Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.2770757042598, 43.7055680166755]]}"
004,17004,1955 Steeles Ave E,"{'type': 'MultiPoint', 'coordinates': [[-79.3731669708751, 43.8080705524794]]}"
019,03019,15 Viking Lane,"{'type': 'MultiPoint', 'coordinates': [[-79.5352859177787, 43.6392511377027]]}"
049,15049,921 Millwood Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.3636190339423, 43.7029233978324]]}"
054,20054,30 Denton Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.2876958563099, 43.6939694186577]]}"
066,04066,35 Elm Grove Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4307442554247, 43.6403252580193]]}"
056,20056,63 Pharmacy Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.2839368961324, 43.6944325396346]]}"
044,15044,48 Thorncliffe Park Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.3427368221535, 43.7029474056261]]}"
042,15042,65 Thorncliffe Park Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.3402659338932, 43.7034789613033]]}"
058,20058,3555 Danforth Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.2747342784802, 43.6937782843194]]}"
027,04027,299 Glenlake Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4653642906729, 43.6568884848891]]}"
057,20057,3330 Danforth Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.2786086063976, 43.6937218276277]]}"
024,15024,40 Erskine Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3974693799724, 43.7119282510654]]}"
025,04025,255 Glenlake Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4645941771803, 43.6575321065561]]}"
043,15043,53 Thorncliffe Park Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.3414625826122, 43.7029906157948]]}"
039,17039,3100 Don Mills Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.3549665618627, 43.7895329062794]]}"
045,15045,49 Thorncliffe Park Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.3423400208563, 43.7019488153809]]}"
027,15027,14 Broadway Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3976277049175, 43.7101592663982]]}"
033,15033,795 Eglinton Ave E,"{'type': 'MultiPoint', 'coordinates': [[-79.3661848151, 43.7130026580059]]}"
046,15046,47 Thorncliffe Park Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.3426724406083, 43.7007837337693]]}"
037,15037,12 Thorncliffe Park Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.3482604415676, 43.704529311692]]}"
036,15036,160 Vanderhoof Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3531864776516, 43.7143590790106]]}"
038,15038,30 Thorncliffe Park Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.3449506415866, 43.7029584141068]]}"
025,17025,1100 Finch Ave E,"{'type': 'MultiPoint', 'coordinates': [[-79.3563016822426, 43.7929038354514]]}"
048,15048,43 Thorncliffe Park Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.3445072570672, 43.700450361645]]}"
047,15047,35 Thorncliffe Park Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.3451050780624, 43.7019697791534]]}"
052,15052,110 Rumsey Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.3672433475255, 43.7056742866398]]}"
013,17013,6000 Leslie St,"{'type': 'MultiPoint', 'coordinates': [[-79.3712589662871, 43.8000951664138]]}"
028,17028,1700 Finch Ave E,"{'type': 'MultiPoint', 'coordinates': [[-79.35129153636, 43.7938839146807]]}"
011,16011,15 Wallingford Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.321464421707, 43.7560593384022]]}"
034,05034,15 Martha Eaton Way,"{'type': 'MultiPoint', 'coordinates': [[-79.4884640407164, 43.6965539184535]]}"
087,18087,21 Eddfield Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4281942077913, 43.7612131701473]]}"
028,05028,70 Brookhaven Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.4956943989555, 43.7025063022277]]}"
020,05020,1901 Weston Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.515990059799, 43.7005804761155]]}"
005,11005,734 Palmerston Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4152049534391, 43.6681449064113]]}"
019,04019,181 Glenlake Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4621773319133, 43.6580848614379]]}"
064,18064,36 Greenfield Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4097615824432, 43.7640950103093]]}"
009,11009,16 Spadina Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.4050442675873, 43.6681497717117]]}"
030,19030,90 Eastdale Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.301247083294, 43.6946024513786]]}"
028,19028,101 Barrington Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3018312433153, 43.6923788956395]]}"
057,11057,620 Spadina Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4022379723815, 43.6619407679246]]}"
006,05006,9 Bannerman St,"{'type': 'MultiPoint', 'coordinates': [[-79.4853065043738, 43.7171615273965]]}"
005,05005,338 Falstaff Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4828609334064, 43.7204982034151]]}"
013,11013,123 Spadina Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.4055012589074, 43.671741843018]]}"
042,05042,115 Black Creek Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.4820893731175, 43.6879692913535]]}"
018,11018,111 Avenue Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.3954798446308, 43.6731922341701]]}"
044,19044,50 Swanwick Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.2991278839731, 43.6826199722785]]}"
002,18002,485 Patricia Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4449948463734, 43.7836624743936]]}"
074,11074,502 Spadina Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4008074489333, 43.6586855943794]]}"
053,08053,377 Ridelle Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.440128747336, 43.7038737409984]]}"
045,06045,2195 Jane St,"{'type': 'MultiPoint', 'coordinates': [[-79.5079267445183, 43.7222048782034]]}"
033,13033,444 Sherbourne St,"{'type': 'MultiPoint', 'coordinates': [[-79.3746955627634, 43.6660434935425]]}"
014,18014,306 Finch Ave E,"{'type': 'MultiPoint', 'coordinates': [[-79.3940326440731, 43.785013159398]]}"
017,18017,175 Cummer Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4086407726279, 43.7878577733007]]}"
016,18016,205 Cummer Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4075100838189, 43.7882498358048]]}"
049,06049,2645 Jane St,"{'type': 'MultiPoint', 'coordinates': [[-79.5113119096338, 43.7377395015827]]}"
028,18028,131 Finch Ave W,"{'type': 'MultiPoint', 'coordinates': [[-79.4265392727499, 43.7769936595588]]}"
056,06056,3595 Keele St,"{'type': 'MultiPoint', 'coordinates': [[-79.4857697834648, 43.7511233755832]]}"
015,08015,50 Highland Hill,"{'type': 'MultiPoint', 'coordinates': [[-79.4510772508882, 43.7208322543823]]}"
068,08068,411 Duplex Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.400257330348, 43.7073300082475]]}"
036,13036,40 Homewood Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3755350567579, 43.6642288050067]]}"
066,08066,500 Duplex Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.401471683496, 43.7097589196453]]}"
023,05023,1 Ralph St,"{'type': 'MultiPoint', 'coordinates': [[-79.5129333966558, 43.7017214781638]]}"
039,13039,84 Carlton St,"{'type': 'MultiPoint', 'coordinates': [[-79.3786994111901, 43.662231928809]]}"
028,09028,1140 Bloor St W,"{'type': 'MultiPoint', 'coordinates': [[-79.4360195434559, 43.6599346925934]]}"
046,09046,14 Cross St,"{'type': 'MultiPoint', 'coordinates': [[-79.4284352010634, 43.6480203859031]]}"
079,13079,501 Adelaide St E,"{'type': 'MultiPoint', 'coordinates': [[-79.365341196309, 43.6525586881024]]}"
045,09045,1289 Dundas St W,"{'type': 'MultiPoint', 'coordinates': [[-79.4254161020935, 43.6492128199475]]}"
067,10067,1 Harbour Sq,"{'type': 'MultiPoint', 'coordinates': [[-79.37586457045, 43.6408942438847]]}"
050,09050,68 Abell St,"{'type': 'MultiPoint', 'coordinates': [[-79.4245378058474, 43.6424341323214]]}"
078,13078,230 King St E,"{'type': 'MultiPoint', 'coordinates': [[-79.3680875209757, 43.651530937704]]}"
058,12058,707 St Clair Ave W,"{'type': 'MultiPoint', 'coordinates': [[-79.4266115635872, 43.6812144376579]]}"
055,18055,5100 Yonge St,"{'type': 'MultiPoint', 'coordinates': [[-79.4148887450114, 43.7672678891958]]}"
071,12071,351 Christie St,"{'type': 'MultiPoint', 'coordinates': [[-79.4211697542671, 43.6733808286229]]}"
055,11055,36 Harbord St,"{'type': 'MultiPoint', 'coordinates': [[-79.4005325476758, 43.6635565136536]]}"
053,05053,260 Scarlett Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.507623341159, 43.6766085446852]]}"
017,05017,30 King St,"{'type': 'MultiPoint', 'coordinates': [[-79.5202286163034, 43.7023994674705]]}"
019,05019,15 King St,"{'type': 'MultiPoint', 'coordinates': [[-79.5198233544767, 43.7018996884216]]}"
011,05011,490 Queen's Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.4960594579928, 43.7100909589739]]}"
039,16039,18 Concorde Pl,"{'type': 'MultiPoint', 'coordinates': [[-79.3285648456821, 43.7314073024153]]}"
040,16040,16 Concorde Pl,"{'type': 'MultiPoint', 'coordinates': [[-79.3287052983859, 43.7309859493021]]}"
014,05014,10 Maple Leaf Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.5048407820534, 43.7095089564534]]}"
041,11041,650 Church St,"{'type': 'MultiPoint', 'coordinates': [[-79.3832016614596, 43.6703259825844]]}"
047,16047,35 Wynford Heights Cres,"{'type': 'MultiPoint', 'coordinates': [[-79.326222828115, 43.7263102907126]]}"
030,05030,1507 Lawrence Ave W,"{'type': 'MultiPoint', 'coordinates': [[-79.4826193098254, 43.7071661022485]]}"
029,05029,1577 Lawrence Ave W,"{'type': 'MultiPoint', 'coordinates': [[-79.4894688330083, 43.7054094849955]]}"
039,05039,1900 Keele St,"{'type': 'MultiPoint', 'coordinates': [[-79.475099515903, 43.6934344434159]]}"
046,16046,45 Wynford Heights Cres,"{'type': 'MultiPoint', 'coordinates': [[-79.3255487719187, 43.7269816114703]]}"
036,05036,1 Northwestern Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4697863236233, 43.6979367327612]]}"
058,16058,130 Overlea Blvd,"{'type': 'MultiPoint', 'coordinates': [[-79.3358705226236, 43.7104405907514]]}"
056,16056,7 St Dennis Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.3362261046987, 43.7160074981126]]}"
059,16059,701 Don Mills Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.332845456696, 43.7083132944151]]}"
051,08051,135 Marlee Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4406213976861, 43.7020555237993]]}"
081,11081,633 Bay St,"{'type': 'MultiPoint', 'coordinates': [[-79.383660979177, 43.6568500234754]]}"
035,11035,825 Church St,"{'type': 'MultiPoint', 'coordinates': [[-79.3870257127472, 43.6729771070747]]}"
064,11064,72 Clinton St,"{'type': 'MultiPoint', 'coordinates': [[-79.4149562549073, 43.6556894108891]]}"
080,11080,33 Gerrard St W,"{'type': 'MultiPoint', 'coordinates': [[-79.3830282754931, 43.6584353254802]]}"
010,08010,2 Neptune Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.4329275945094, 43.7316546167159]]}"
024,08024,3010 Dufferin St,"{'type': 'MultiPoint', 'coordinates': [[-79.4549922595756, 43.7118623012416]]}"
007,08007,85 Carmichael Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.426648415056, 43.7359856885179]]}"
067,08067,40 Orchard View Blvd,"{'type': 'MultiPoint', 'coordinates': [[-79.4000640484789, 43.7082699050511]]}"
005,08005,2140 Avenue Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.4219178346669, 43.7394458293218]]}"
003,08003,101 Mason Blvd,"{'type': 'MultiPoint', 'coordinates': [[-79.4110818263627, 43.7412253212478]]}"
064,08064,1066 Avenue Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.4101326642694, 43.7057728416369]]}"
059,08059,668 Roselawn Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4247330805998, 43.7057659615567]]}"
013,08013,50 Ameer Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4417054054556, 43.7286921824032]]}"
034,08034,3270 Bathurst St,"{'type': 'MultiPoint', 'coordinates': [[-79.4314588646607, 43.7242311532232]]}"
030,08030,20 Covington Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.4322078190403, 43.7207939336403]]}"
024,05024,2005 Lawrence Ave W,"{'type': 'MultiPoint', 'coordinates': [[-79.5099126062954, 43.7010999625728]]}"
037,11037,8 Park Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.3849217953352, 43.6712854685067]]}"
033,11033,300 Bloor St E,"{'type': 'MultiPoint', 'coordinates': [[-79.3798065886685, 43.6720209777382]]}"
047,09047,108 Gladstone Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4288472631571, 43.6460212506421]]}"
070,11070,45 Brunswick Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4043053744797, 43.6587838823517]]}"
030,09030,100 Pauline Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4391436705617, 43.6624891075822]]}"
042,09042,66 Sheridan Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4334435859317, 43.6473440605335]]}"
019,12019,17 Broadway Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3966000753378, 43.7098067339604]]}"
003,13003,1055 Bay St,"{'type': 'MultiPoint', 'coordinates': [[-79.387527963894, 43.6668064437748]]}"
007,10007,38 Joe Shuster Way,"{'type': 'MultiPoint', 'coordinates': [[-79.4246491423833, 43.6404165475363]]}"
074,10074,125 Western Battery Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.4167339538385, 43.6398679132201]]}"
040,13040,83 Alexander St,"{'type': 'MultiPoint', 'coordinates': [[-79.3791781653545, 43.6636084257427]]}"
050,10050,560 Front St W,"{'type': 'MultiPoint', 'coordinates': [[-79.4000498013709, 43.6413140264981]]}"
007,22007,149 Huntsmill Blvd,"{'type': 'MultiPoint', 'coordinates': [[-79.3286382346771, 43.8066383253939]]}"
008,13008,30 Gloucester St,"{'type': 'MultiPoint', 'coordinates': [[-79.383966441173, 43.6672134349614]]}"
023,11023,877 Yonge St,"{'type': 'MultiPoint', 'coordinates': [[-79.3879725966837, 43.6742489538649]]}"
014,16014,65 Avonwick Gt,"{'type': 'MultiPoint', 'coordinates': [[-79.3210503278597, 43.7531144810912]]}"
025,16025,880 Lawrence Ave E,"{'type': 'MultiPoint', 'coordinates': [[-79.3487615047106, 43.7363620560257]]}"
046,06046,48 Tumpane St,"{'type': 'MultiPoint', 'coordinates': [[-79.5022550959971, 43.7265952806861]]}"
043,16043,75 Wynford Heights Cres,"{'type': 'MultiPoint', 'coordinates': [[-79.3261716837295, 43.7286001637817]]}"
010,05010,201 Gracefield Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4936442925421, 43.7083877022289]]}"
013,05013,303 Queen's Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.5022114374531, 43.7075719013872]]}"
050,06050,35 Calico Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.5035920382592, 43.7379061764681]]}"
039,11039,28 Ted Rogers Way,"{'type': 'MultiPoint', 'coordinates': [[-79.3805895321517, 43.6705792545747]]}"
055,06055,111 Sharpecroft Blvd,"{'type': 'MultiPoint', 'coordinates': [[-79.4888903079609, 43.7488344363176]]}"
040,06040,2829 Keele St,"{'type': 'MultiPoint', 'coordinates': [[-79.4824357959776, 43.7311138437024]]}"
007,06007,140 Antibes Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.4469765627613, 43.7811549787889]]}"
012,06012,131 Torresdale Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4527140530494, 43.7779993956198]]}"
043,11043,35 Hayden St,"{'type': 'MultiPoint', 'coordinates': [[-79.3846536399123, 43.6695498050635]]}"
042,11042,117 Bloor St E,"{'type': 'MultiPoint', 'coordinates': [[-79.3840396880112, 43.6701570617008]]}"
011,06011,133 Torresdale Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4518009447992, 43.7786042611277]]}"
040,11040,110 Charles St E,"{'type': 'MultiPoint', 'coordinates': [[-79.3805521751489, 43.6700758342328]]}"
014,06014,541 Finch Ave W,"{'type': 'MultiPoint', 'coordinates': [[-79.4462441842616, 43.7709054450107]]}"
026,08026,830 Lawrence Ave W,"{'type': 'MultiPoint', 'coordinates': [[-79.4542077764674, 43.7144501315039]]}"
051,11051,100 St Joseph St,"{'type': 'MultiPoint', 'coordinates': [[-79.3910582237703, 43.6650853957515]]}"
025,08025,3050 Dufferin St,"{'type': 'MultiPoint', 'coordinates': [[-79.4551589492689, 43.713148278181]]}"
065,11065,80 Clinton St,"{'type': 'MultiPoint', 'coordinates': [[-79.4146281224284, 43.6561998670143]]}"
054,18054,35 Park Home Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.415525899708, 43.7681243376572]]}"
011,08011,3560 Bathurst St,"{'type': 'MultiPoint', 'coordinates': [[-79.4341433053897, 43.7300556063562]]}"
009,08009,3636 Bathurst St,"{'type': 'MultiPoint', 'coordinates': [[-79.433175982779, 43.73251596406]]}"
006,08006,193 Wilson Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4226723788904, 43.7392889829515]]}"
002,08002,4000 Yonge St,"{'type': 'MultiPoint', 'coordinates': [[-79.4068063002566, 43.7425234910473]]}"
012,08012,55 Ameer Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4403795961792, 43.7289149452557]]}"
054,05054,240 Scarlett Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.5081811596392, 43.6756312957532]]}"
056,05056,990 Jane St,"{'type': 'MultiPoint', 'coordinates': [[-79.4990610012849, 43.6812267942846]]}"
026,16026,20 Sanderling Pl,"{'type': 'MultiPoint', 'coordinates': [[-79.3489184269332, 43.7339056759873]]}"
033,05033,10 Martha Eaton Way,"{'type': 'MultiPoint', 'coordinates': [[-79.4899006718259, 43.6973099825531]]}"
035,18035,5444 Yonge St,"{'type': 'MultiPoint', 'coordinates': [[-79.4157579194807, 43.7763730984359]]}"
036,18036,5430 Yonge St,"{'type': 'MultiPoint', 'coordinates': [[-79.4152191993074, 43.7759626611624]]}"
026,05026,5 Harding Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.502250279165, 43.6993763996008]]}"
029,16029,55 Overland Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.3484836114523, 43.73179772358]]}"
