_id,POINT_ID,POINT_TYPE_ID,POINT_TYPE,FEATURE_CODE,FEATURE_CODE_DESC,POINT_SHORT_CODE,POINT_LONG_CODE,POINT_NAME,POINT_DESC,REF_FEATURE_TYPE,REF_FEATURE_ID_SPAT,REF_FEATURE_ID_TAB,SOURCE_FEATURE_TYPE,SOURCE_FEATURE_ID,VOTER_COUNT,OBJECTID,ADDRESS_NUMBER,LINEAR_NAME_FULL,ADDRESS_FULL,geometry
1222,11488,,VOTING_LOCATION,P,Primary,026,13026,Rose Avenue Community Centre,None,None,,,ADDRESS_POINT,6522577,5401,3307,675,Ontario St,675 Ontario St,"{'type': 'MultiPoint', 'coordinates': [[-79.3727880966405, 43.6703164704159]]}"
1223,12873,,VOTING_LOCATION,P,Primary,033,10033,None,None,None,,,ADDRESS_POINT,30022320,576,3308,101,Peter St,101 Peter St,"{'type': 'MultiPoint', 'coordinates': [[-79.3927221588846, 43.6475017046661]]}"
1224,12843,,VOTING_LOCATION,P,Primary,024,13024,None,None,None,,,ADDRESS_POINT,4015007,649,3310,77,Howard St,77 Howard St,"{'type': 'MultiPoint', 'coordinates': [[-79.3728032118662, 43.6708572420335]]}"
1225,12852,,VOTING_LOCATION,P,Primary,025,13025,None,None,None,,,ADDRESS_POINT,848865,521,3311,700,Ontario St,700 Ontario St,"{'type': 'MultiPoint', 'coordinates': [[-79.3735780595437, 43.6701431260759]]}"
1226,12874,,VOTING_LOCATION,P,Primary,003,10003,Maynard Nursing Home,None,None,,,ADDRESS_POINT,7571204,58,3313,28,Halton St,28 Halton St,"{'type': 'MultiPoint', 'coordinates': [[-79.4191507184429, 43.6489383665634]]}"
1227,10667,,VOTING_LOCATION,P,Primary,073,12073,St. Bruno Catholic School,None,None,,,ADDRESS_POINT,841367,2928,3320,402,Melita Cres,402 Melita Cres,"{'type': 'MultiPoint', 'coordinates': [[-79.4270629277561, 43.6732399543957]]}"
1228,12931,,VOTING_LOCATION,P,Primary,056,12056,None,None,None,,,ADDRESS_POINT,871595,115,3322,747,St Clair Ave W,747 St Clair Ave W,"{'type': 'MultiPoint', 'coordinates': [[-79.428209025377, 43.6809286162625]]}"
1229,12810,,VOTING_LOCATION,P,Primary,082,10082,None,None,None,,,ADDRESS_POINT,8087260,942,3325,33,Harbour Sq,33 Harbour Sq,"{'type': 'MultiPoint', 'coordinates': [[-79.3769957933067, 43.6406730426814]]}"
1230,12816,,VOTING_LOCATION,P,Primary,088,10088,None,None,None,,,ADDRESS_POINT,8351164,958,3328,25,The Esplanade,25 The Esplanade,"{'type': 'MultiPoint', 'coordinates': [[-79.3752053278947, 43.6461450430438]]}"
1231,12825,,VOTING_LOCATION,P,Primary,017,13017,Wellesley Central Residences Inc,None,None,,,ADDRESS_POINT,20038933,119,3331,490,Sherbourne St,490 Sherbourne St,"{'type': 'MultiPoint', 'coordinates': [[-79.3753987127967, 43.6675919605628]]}"
1232,12826,,VOTING_LOCATION,P,Primary,018,13018,None,None,None,,,ADDRESS_POINT,10923451,559,3333,500,Sherbourne St,500 Sherbourne St,"{'type': 'MultiPoint', 'coordinates': [[-79.3755729834853, 43.6679762372558]]}"
1233,12828,,VOTING_LOCATION,P,Primary,019,10019,Beverly Manor,None,None,,,ADDRESS_POINT,8041171,216,3334,168,John St,168 John St,"{'type': 'MultiPoint', 'coordinates': [[-79.3915001354559, 43.6502316728719]]}"
1234,12004,,VOTING_LOCATION,P,Primary,014,10014,Scadding Court Community Centre - Building Grounds,None,None,,,ADDRESS_POINT,796653,2403,3335,707,Dundas St W,707 Dundas St W,"{'type': 'MultiPoint', 'coordinates': [[-79.404893894284, 43.6517857045587]]}"
1235,12830,,VOTING_LOCATION,P,Primary,015,10015,St. Christopher House,None,None,,,ADDRESS_POINT,856631,16,3337,588,Queen St W,588 Queen St W,"{'type': 'MultiPoint', 'coordinates': [[-79.4042797265285, 43.6474244731574]]}"
1236,11460,,VOTING_LOCATION,P,Primary,030,13030,Winchester Square Apartments,None,None,,,ADDRESS_POINT,10923302,2613,3338,55,Bleecker St,55 Bleecker St,"{'type': 'MultiPoint', 'coordinates': [[-79.3722632399012, 43.6644218390338]]}"
1237,12811,,VOTING_LOCATION,P,Primary,010,13010,None,None,None,,,ADDRESS_POINT,7754052,612,3339,33,Charles St E,33 Charles St E,"{'type': 'MultiPoint', 'coordinates': [[-79.3843439858792, 43.6686076109287]]}"
1238,11314,,VOTING_LOCATION,P,Primary,038,13038,College Francais,None,None,,,ADDRESS_POINT,12387710,2343,3341,100,Carlton St,100 Carlton St,"{'type': 'MultiPoint', 'coordinates': [[-79.3779069560556, 43.6624882444907]]}"
1239,12813,,VOTING_LOCATION,P,Primary,011,13011,None,None,None,,,ADDRESS_POINT,7754056,637,3342,45,Charles St E,45 Charles St E,"{'type': 'MultiPoint', 'coordinates': [[-79.3839660394736, 43.6687866424532]]}"
1240,12814,,VOTING_LOCATION,P,Primary,086,10086,18 Yonge Condominium,None,None,,,ADDRESS_POINT,14245980,782,3343,18,Yonge St,18 Yonge St,"{'type': 'MultiPoint', 'coordinates': [[-79.3764740942677, 43.6445326287642]]}"
1241,12823,,VOTING_LOCATION,P,Primary,016,13016,Wellesley Central Place,None,None,,,ADDRESS_POINT,2625668,56,3344,160,Wellesley St E,160 Wellesley St E,"{'type': 'MultiPoint', 'coordinates': [[-79.3754732451702, 43.6670003481202]]}"
1242,12907,,VOTING_LOCATION,P,Primary,060,13060,Rekai Centre,None,None,,,ADDRESS_POINT,6535316,189,3348,345,Sherbourne St,345 Sherbourne St,"{'type': 'MultiPoint', 'coordinates': [[-79.3724232708811, 43.6626985943005]]}"
1243,12906,,VOTING_LOCATION,P,Primary,031,12031,None,None,None,,,ADDRESS_POINT,791370,590,3350,225,Davisville Ave,225 Davisville Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3882175299325, 43.6995624502178]]}"
1244,12022,,VOTING_LOCATION,P,Primary,020,13020,Ecole Sacre-Couer,None,None,,,ADDRESS_POINT,8540468,3012,3351,25,Linden St,25 Linden St,"{'type': 'MultiPoint', 'coordinates': [[-79.3771446424114, 43.6702989122848]]}"
1245,12831,,VOTING_LOCATION,P,Primary,021,13021,None,None,None,,,ADDRESS_POINT,823400,750,3352,77,Huntley St,77 Huntley St,"{'type': 'MultiPoint', 'coordinates': [[-79.3787280362965, 43.671614508871]]}"
1246,12887,,VOTING_LOCATION,P,Primary,032,13032,Fudger House,None,None,,,ADDRESS_POINT,10923486,103,3353,439,Sherbourne St,439 Sherbourne St,"{'type': 'MultiPoint', 'coordinates': [[-79.3736914853626, 43.6662710314256]]}"
1247,12836,,VOTING_LOCATION,P,Primary,022,13022,None,None,None,,,ADDRESS_POINT,10923324,544,3354,375,Bleecker St,375 Bleecker St,"{'type': 'MultiPoint', 'coordinates': [[-79.3748147623217, 43.6706076324677]]}"
1248,12839,,VOTING_LOCATION,P,Primary,041,10041,None,None,None,,,ADDRESS_POINT,10223953,628,3355,525,Adelaide St W,525 Adelaide St W,"{'type': 'MultiPoint', 'coordinates': [[-79.4022816650354, 43.6448379499968]]}"
1249,12840,,VOTING_LOCATION,P,Primary,023,13023,None,None,None,,,ADDRESS_POINT,848866,527,3356,730,Ontario St,730 Ontario St,"{'type': 'MultiPoint', 'coordinates': [[-79.3739424175515, 43.6709296594686]]}"
1250,11389,,VOTING_LOCATION,P,Primary,061,13061,Parliament St. Public Library,None,None,,,ADDRESS_POINT,4014968,954,3357,269,Gerrard St E,269 Gerrard St E,"{'type': 'MultiPoint', 'coordinates': [[-79.3679546858488, 43.6618297331715]]}"
1251,10233,,VOTING_LOCATION,P,Primary,036,12036,Deer Park Junior & Senior Public School,None,None,,,ADDRESS_POINT,4070042,3951,3358,23,Ferndale Ave,23 Ferndale Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3915563848553, 43.689651951117]]}"
1252,11495,,VOTING_LOCATION,P,Primary,070,13070,Moss Park,None,None,,,ADDRESS_POINT,8771347,4146,3359,150,Sherbourne St,150 Sherbourne St,"{'type': 'MultiPoint', 'coordinates': [[-79.3703969676848, 43.6553875456189]]}"
1253,11981,,VOTING_LOCATION,P,Primary,034,12034,George Barker Manor,None,None,,,ADDRESS_POINT,5573901,2016,3360,384,Mount Pleasant Rd,384 Mount Pleasant Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.3869515857391, 43.6983495874301]]}"
1254,11087,,VOTING_LOCATION,P,Primary,047,12047,Holy Rosary Church,None,None,,,ADDRESS_POINT,12562243,4192,3364,354,St Clair Ave W,354 St Clair Ave W,"{'type': 'MultiPoint', 'coordinates': [[-79.4138894607631, 43.6843054149789]]}"
1255,10807,,VOTING_LOCATION,P,Primary,050,12050,Louise Towers,None,None,,,ADDRESS_POINT,2302150,2355,3366,130,Vaughan Rd,130 Vaughan Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.4219980873382, 43.6847627232458]]}"
1256,10551,,VOTING_LOCATION,P,Primary,081,13081,None,None,None,,,ADDRESS_POINT,30033907,1963,3370,585,King St E,585 King St E,"{'type': 'MultiPoint', 'coordinates': [[-79.3565961960251, 43.6563349487438]]}"
1257,10029,,VOTING_LOCATION,P,Primary,052,11052,Victoria Univ/U of T,None,None,,,ADDRESS_POINT,12631072,2484,3372,91,Charles St W,91 Charles St W,"{'type': 'MultiPoint', 'coordinates': [[-79.3921126777326, 43.6669510855227]]}"
1258,12018,,VOTING_LOCATION,P,Primary,090,10090,St. Michael Catholic School,None,None,,,ADDRESS_POINT,8351474,3652,3373,50,George St S,50 George St S,"{'type': 'MultiPoint', 'coordinates': [[-79.36966974588, 43.6479370958046]]}"
1259,10310,,VOTING_LOCATION,P,Primary,034,15034,Northlea United Church,None,None,,,ADDRESS_POINT,3111592,2614,3374,125,Brentcliffe Rd,125 Brentcliffe Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.3630591104427, 43.7173787969913]]}"
1260,11504,,VOTING_LOCATION,P,Primary,013,13013,Barbara Hall Park,None,None,,,ADDRESS_POINT,7731584,4826,3375,519,Church St,519 Church St,"{'type': 'MultiPoint', 'coordinates': [[-79.3809426167157, 43.6665519590237]]}"
1261,12817,,VOTING_LOCATION,P,Primary,012,13012,None,None,None,,,ADDRESS_POINT,30029208,693,3376,101,Charles St E,101 Charles St E,"{'type': 'MultiPoint', 'coordinates': [[-79.3805547453831, 43.6696427019406]]}"
1262,12941,,VOTING_LOCATION,P,Primary,035,15035,None,None,None,,,ADDRESS_POINT,20234719,582,3377,35,Brian Peck Cres,35 Brian Peck Cres,"{'type': 'MultiPoint', 'coordinates': [[-79.3543877564281, 43.7145929291153]]}"
1263,12819,,VOTING_LOCATION,P,Primary,014,13014,None,None,None,,,ADDRESS_POINT,7731374,662,3378,100,Wellesley St E,100 Wellesley St E,"{'type': 'MultiPoint', 'coordinates': [[-79.3791993181696, 43.6665457464215]]}"
1264,11379,,VOTING_LOCATION,P,Primary,018,10018,Ogden Public School,None,None,,,ADDRESS_POINT,853889,2051,3381,33,Phoebe St,33 Phoebe St,"{'type': 'MultiPoint', 'coordinates': [[-79.395126856022, 43.6500136150807]]}"
1265,12015,,VOTING_LOCATION,P,Primary,020,10020,University Settlement Recreation Centre,None,None,,,ADDRESS_POINT,14208804,3575,3382,23,Grange Rd,23 Grange Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.39147103895, 43.6520433218396]]}"
1266,11217,,VOTING_LOCATION,P,Primary,001,10001,Givins/Shaw Junior Public School,None,None,,,ADDRESS_POINT,30029294,3500,3383,49,Givins St,49 Givins St,"{'type': 'MultiPoint', 'coordinates': [[-79.4176864709581, 43.646216613937]]}"
1267,12905,,VOTING_LOCATION,P,Primary,033,12033,None,None,None,,,ADDRESS_POINT,14245832,55,3387,305,Balliol St,305 Balliol St,"{'type': 'MultiPoint', 'coordinates': [[-79.386947695848, 43.6989606357587]]}"
1268,11685,,VOTING_LOCATION,P,Primary,027,10027,St. Andrew's Centre,None,None,,,ADDRESS_POINT,868441,5227,3388,73,Simcoe St,73 Simcoe St,"{'type': 'MultiPoint', 'coordinates': [[-79.3855527166293, 43.6467796473146]]}"
1269,12886,,VOTING_LOCATION,P,Primary,029,10029,None,None,None,,,ADDRESS_POINT,30014287,677,3390,21,Widmer St,21 Widmer St,"{'type': 'MultiPoint', 'coordinates': [[-79.3911521004768, 43.6471372584332]]}"
1270,12895,,VOTING_LOCATION,P,Primary,040,10040,None,None,None,,,ADDRESS_POINT,14229625,443,3391,140,Simcoe St,140 Simcoe St,"{'type': 'MultiPoint', 'coordinates': [[-79.3871775611879, 43.6494806905339]]}"
1271,12888,,VOTING_LOCATION,P,Primary,035,13035,None,None,None,,,ADDRESS_POINT,836549,622,3393,77,Maitland Pl,77 Maitland Pl,"{'type': 'MultiPoint', 'coordinates': [[-79.3768586383753, 43.6649225403686]]}"
1272,12955,,VOTING_LOCATION,P,Primary,046,11046,None,None,None,,,ADDRESS_POINT,14314580,384,3394,35,Balmuto St,35 Balmuto St,"{'type': 'MultiPoint', 'coordinates': [[-79.3874877314962, 43.6694722927948]]}"
1273,11622,,VOTING_LOCATION,P,Primary,072,13072,Metropolitan United Church Grounds - Building Grounds,None,None,,,ADDRESS_POINT,20230950,4338,3396,56,Queen St E,56 Queen St E,"{'type': 'MultiPoint', 'coordinates': [[-79.376660250669, 43.6538543163789]]}"
1274,12872,,VOTING_LOCATION,P,Primary,032,10032,None,None,None,,,ADDRESS_POINT,30055982,569,3400,318,Richmond St W,318 Richmond St W,"{'type': 'MultiPoint', 'coordinates': [[-79.3919880075771, 43.6490032779808]]}"
1275,12921,,VOTING_LOCATION,P,Primary,051,12051,None,None,None,,,ADDRESS_POINT,14615473,6,3403,17,Maplewood Ave,17 Maplewood Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4216497596875, 43.6858274745108]]}"
1276,12919,,VOTING_LOCATION,P,Primary,046,12046,None,None,None,,,ADDRESS_POINT,75799,866,3404,400,Walmer Rd,400 Walmer Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.4131774034831, 43.6852825532576]]}"
1277,12920,,VOTING_LOCATION,P,Primary,045,12045,Lincoln Place Nursing Home,None,None,,,ADDRESS_POINT,75801,133,3405,429,Walmer Rd,429 Walmer Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.412374147243, 43.6854463851801]]}"
1278,12986,,VOTING_LOCATION,P,Primary,058,10058,Malibu,None,None,,,ADDRESS_POINT,13974763,800,6418,600,Fleet St,600 Fleet St,"{'type': 'MultiPoint', 'coordinates': [[-79.4000774940577, 43.6366976486751]]}"
1279,12987,,VOTING_LOCATION,P,Primary,050,17050,St. Gerald Catholic School,None,None,,,ADDRESS_POINT,547173,1971,6721,200,Old Sheppard Ave,200 Old Sheppard Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3263798211511, 43.7807132742098]]}"
1280,12990,,VOTING_LOCATION,P,Primary,030,10030,None,None,None,,,ADDRESS_POINT,760890,855,6724,295,Adelaide St W,295 Adelaide St W,"{'type': 'MultiPoint', 'coordinates': [[-79.3907567237464, 43.6475942496557]]}"
1281,12991,,VOTING_LOCATION,P,Primary,034,10034,None,None,None,,,ADDRESS_POINT,30032613,468,6737,8,Charlotte St,8 Charlotte St,"{'type': 'MultiPoint', 'coordinates': [[-79.3940644266556, 43.6460154806366]]}"
1282,12992,,VOTING_LOCATION,P,Primary,035,10035,None,None,None,,,ADDRESS_POINT,14011717,437,6738,438,King St W,438 King St W,"{'type': 'MultiPoint', 'coordinates': [[-79.3946222129335, 43.6457492496409]]}"
1283,12993,,VOTING_LOCATION,P,Primary,036,10036,None,None,None,,,ADDRESS_POINT,20234820,491,6739,375,King St W,375 King St W,"{'type': 'MultiPoint', 'coordinates': [[-79.3930574513905, 43.6456603302265]]}"
1284,12995,,VOTING_LOCATION,P,Primary,005,13005,None,None,None,,,ADDRESS_POINT,8140676,937,6754,1001,Bay St,1001 Bay St,"{'type': 'MultiPoint', 'coordinates': [[-79.3870682715969, 43.6654648995767]]}"
1285,12996,,VOTING_LOCATION,P,Primary,006,13006,None,None,None,,,ADDRESS_POINT,20079295,568,6755,24,Wellesley St W,24 Wellesley St W,"{'type': 'MultiPoint', 'coordinates': [[-79.3861063504503, 43.6648382982925]]}"
1286,12998,,VOTING_LOCATION,P,Primary,065,16065,None,None,None,,,ADDRESS_POINT,10158861,347,7042,1420,Victoria Park Ave,1420 Victoria Park Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3024554646247, 43.7214632036056]]}"
1287,12999,,VOTING_LOCATION,P,Primary,007,12007,Central Park Lodge,None,None,,,ADDRESS_POINT,58642,40,7361,1035,Eglinton Ave W,1035 Eglinton Ave W,"{'type': 'MultiPoint', 'coordinates': [[-79.4322708134267, 43.6992873254681]]}"
1288,13000,,VOTING_LOCATION,P,Primary,037,02037,None,None,None,,,ADDRESS_POINT,1001677,324,7681,25,Fontenay Crt,25 Fontenay Crt,"{'type': 'MultiPoint', 'coordinates': [[-79.5105403013504, 43.682260274867]]}"
1289,13001,,VOTING_LOCATION,P,Primary,036,02036,None,None,None,,,ADDRESS_POINT,1001675,366,7682,20,Fontenay Crt,20 Fontenay Crt,"{'type': 'MultiPoint', 'coordinates': [[-79.5128614171085, 43.6825960201967]]}"
1290,13011,,VOTING_LOCATION,P,Primary,036,11036,None,None,None,,,ADDRESS_POINT,20089723,557,8321,18,Yorkville Ave,18 Yorkville Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.3879286899275, 43.6719994798269]]}"
1291,13012,,VOTING_LOCATION,P,Primary,045,11045,None,None,None,,,ADDRESS_POINT,30089344,915,8322,1,Bloor St E,1 Bloor St E,"{'type': 'MultiPoint', 'coordinates': [[-79.3862301849791, 43.6701231224609]]}"
1292,13013,,VOTING_LOCATION,P,Primary,067,05067,Silverthorn Place,None,None,,,ADDRESS_POINT,8155629,219,8337,600,Rogers Rd,600 Rogers Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.4724962744323, 43.6822276756931]]}"
1293,13014,,VOTING_LOCATION,P,Primary,041,13041,None,None,None,,,ADDRESS_POINT,6522652,237,8641,460,Jarvis St,460 Jarvis St,"{'type': 'MultiPoint', 'coordinates': [[-79.3786603629269, 43.6658351772777]]}"
1294,13016,,VOTING_LOCATION,P,Primary,003,14003,East York Community Centre,None,None,,,ADDRESS_POINT,3232727,3297,8658,1081 1/2,Pape Ave,1081 1/2 Pape Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.349270446187, 43.6917839832926]]}"
1295,13020,,VOTING_LOCATION,P,Primary,076,18076,None,None,None,,,ADDRESS_POINT,30016610,671,8964,100,Harrison Garden Blvd,100 Harrison Garden Blvd,"{'type': 'MultiPoint', 'coordinates': [[-79.4044000893696, 43.7569815414265]]}"
1296,13022,,VOTING_LOCATION,P,Primary,007,23007,Prince Of Peace Catholic School,None,None,,,ADDRESS_POINT,7554003,3066,9281,255,Alton Towers Crcl,255 Alton Towers Crcl,"{'type': 'MultiPoint', 'coordinates': [[-79.2789443071917, 43.8253890671487]]}"
1297,13026,,VOTING_LOCATION,P,Primary,034,24034,Extendicare,None,None,,,ADDRESS_POINT,7423569,134,9601,3830,Lawrence Ave E,3830 Lawrence Ave E,"{'type': 'MultiPoint', 'coordinates': [[-79.2105886656586, 43.7635817214633]]}"
1298,13033,,VOTING_LOCATION,P,Primary,093,13093,None,None,None,,,ADDRESS_POINT,30004200,757,10562,8,The Esplanade,8 The Esplanade,"{'type': 'MultiPoint', 'coordinates': [[-79.3763454627233, 43.6462271142769]]}"
1299,13034,,VOTING_LOCATION,P,Primary,001,13001,St. Joseph's College,None,None,,,ADDRESS_POINT,8128878,2899,10563,74,Wellesley St W,74 Wellesley St W,"{'type': 'MultiPoint', 'coordinates': [[-79.3888646582957, 43.6644368621349]]}"
1300,13035,,VOTING_LOCATION,P,Primary,007,13007,None,None,None,,,ADDRESS_POINT,30067728,657,10564,5,St Joseph St,5 St Joseph St,"{'type': 'MultiPoint', 'coordinates': [[-79.3853891753953, 43.6658414555834]]}"
1301,13041,,VOTING_LOCATION,P,Primary,038,01038,Kipling Acres,None,None,,,ADDRESS_POINT,6052169,200,10881,2233,Kipling Ave,2233 Kipling Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.5719982499343, 43.7251351200783]]}"
1302,13042,,VOTING_LOCATION,P,Primary,050,03050,None,None,None,,,ADDRESS_POINT,30033274,599,11201,16,Brookers Lane,16 Brookers Lane,"{'type': 'MultiPoint', 'coordinates': [[-79.4785103735293, 43.626930195418]]}"
1303,13045,,VOTING_LOCATION,P,Primary,013,06013,Northview Heights Secondary School,None,None,,,ADDRESS_POINT,30030280,3070,11204,550,Finch Ave W,550 Finch Ave W,"{'type': 'MultiPoint', 'coordinates': [[-79.4461177069985, 43.7738827738809]]}"
1304,13046,,VOTING_LOCATION,P,Primary,037,06037,None,None,None,,,ADDRESS_POINT,30068653,583,11205,555,Wilson Ave,555 Wilson Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4478672524106, 43.7341138291674]]}"
1305,13047,,VOTING_LOCATION,P,Primary,051,09051,None,None,None,,,ADDRESS_POINT,30018523,808,11521,150,Sudbury St,150 Sudbury St,"{'type': 'MultiPoint', 'coordinates': [[-79.4242242055333, 43.6415043799672]]}"
1306,13050,,VOTING_LOCATION,P,Primary,054,10054,None,None,None,,,ADDRESS_POINT,30014823,681,12161,38,Grand Magazine St,38 Grand Magazine St,"{'type': 'MultiPoint', 'coordinates': [[-79.4029447707402, 43.6373147602914]]}"
1307,13053,,VOTING_LOCATION,P,Primary,031,10031,None,None,None,,,ADDRESS_POINT,30091299,547,12164,290,Adelaide St W,290 Adelaide St W,"{'type': 'MultiPoint', 'coordinates': [[-79.3911222396911, 43.6478161849642]]}"
1308,13054,,VOTING_LOCATION,P,Primary,070,10070,None,None,None,,,ADDRESS_POINT,30040987,757,12165,352,Front St W,352 Front St W,"{'type': 'MultiPoint', 'coordinates': [[-79.392434251004, 43.6432985331867]]}"
1309,13055,,VOTING_LOCATION,P,Primary,071,10071,Element Condominium,None,None,,,ADDRESS_POINT,14607792,605,12166,20,Blue Jays Way,20 Blue Jays Way,"{'type': 'MultiPoint', 'coordinates': [[-79.3916684164063, 43.6437972961071]]}"
1310,13056,,VOTING_LOCATION,P,Primary,073,10073,None,None,None,,,ADDRESS_POINT,14044369,814,12167,300,Front St W,300 Front St W,"{'type': 'MultiPoint', 'coordinates': [[-79.3894353617787, 43.6440531554383]]}"
1311,13060,,VOTING_LOCATION,P,Primary,001,11001,Essex Junior and Senior School Public School,None,None,,,ADDRESS_POINT,30024677,3281,12171,50,Essex St,50 Essex St,"{'type': 'MultiPoint', 'coordinates': [[-79.4223654834763, 43.6682357494066]]}"
1312,13061,,VOTING_LOCATION,P,Primary,015,11015,None,None,None,,,ADDRESS_POINT,30086018,626,12172,250,Davenport Rd,250 Davenport Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.3982206735355, 43.6748034778839]]}"
1313,13062,,VOTING_LOCATION,P,Primary,030,11030,Rosedale Presbyterian Church,None,None,,,ADDRESS_POINT,7955654,2301,12173,129,Mount Pleasant Rd,129 Mount Pleasant Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.3803554061934, 43.6758792775258]]}"
1314,13065,,VOTING_LOCATION,P,Primary,038,11038,None,None,None,,,ADDRESS_POINT,14208567,673,12176,235,Bloor St E,235 Bloor St E,"{'type': 'MultiPoint', 'coordinates': [[-79.3809002335259, 43.6712682163016]]}"
1315,13066,,VOTING_LOCATION,P,Primary,044,11044,None,None,None,,,ADDRESS_POINT,30067780,587,12481,42,Charles St E,42 Charles St E,"{'type': 'MultiPoint', 'coordinates': [[-79.3841824494808, 43.6693545038459]]}"
1316,13067,,VOTING_LOCATION,P,Primary,054,11054,Senator Croll Apartments,None,None,,,ADDRESS_POINT,8408596,421,12482,341,Bloor St W,341 Bloor St W,"{'type': 'MultiPoint', 'coordinates': [[-79.4007728159605, 43.6670145681093]]}"
1317,13068,,VOTING_LOCATION,P,Primary,082,11082,None,None,None,,,ADDRESS_POINT,30032661,1221,12483,388,Yonge St,388 Yonge St,"{'type': 'MultiPoint', 'coordinates': [[-79.3826829586427, 43.6595889352652]]}"
1318,13069,,VOTING_LOCATION,P,Primary,048,03048,None,None,None,,,ADDRESS_POINT,14644698,413,12484,58,Marine Parade Dr,58 Marine Parade Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.4771276610409, 43.6274691648797]]}"
1319,13070,,VOTING_LOCATION,P,Primary,046,03046,The Waterford,None,None,,,ADDRESS_POINT,7570865,420,12485,2083,Lake Shore Blvd W,2083 Lake Shore Blvd W,"{'type': 'MultiPoint', 'coordinates': [[-79.4768638001778, 43.6299604910334]]}"
1320,13071,,VOTING_LOCATION,P,Primary,047,03047,Newport Beach,None,None,,,ADDRESS_POINT,20031834,385,12486,2111,Lake Shore Blvd W,2111 Lake Shore Blvd W,"{'type': 'MultiPoint', 'coordinates': [[-79.4777775660589, 43.628942245552]]}"
1321,13072,,VOTING_LOCATION,P,Primary,043,03043,Nevis,None,None,,,ADDRESS_POINT,20031740,405,12487,88,Palace Pier Crt,88 Palace Pier Crt,"{'type': 'MultiPoint', 'coordinates': [[-79.4753029686053, 43.6308137485768]]}"
1322,13073,,VOTING_LOCATION,P,Primary,045,03045,None,None,None,,,ADDRESS_POINT,30010555,218,12488,3,Marine Parade Dr,3 Marine Parade Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.4762201330004, 43.6302332361934]]}"
1323,13074,,VOTING_LOCATION,P,Primary,044,03044,Grenadier Landing,None,None,,,ADDRESS_POINT,14228518,433,12489,5,Marine Parade Dr,5 Marine Parade Dr,"{'type': 'MultiPoint', 'coordinates': [[-79.475477617661, 43.6297440786266]]}"
1324,13076,,VOTING_LOCATION,P,Primary,008,15008,None,None,None,,,ADDRESS_POINT,13970301,750,12491,38,William Carson Cres,38 William Carson Cres,"{'type': 'MultiPoint', 'coordinates': [[-79.4059139721811, 43.7502513150531]]}"
1325,13077,,VOTING_LOCATION,P,Primary,004,18004,None,None,None,,,ADDRESS_POINT,30055925,2985,12801,425,Patricia Ave,425 Patricia Ave,"{'type': 'MultiPoint', 'coordinates': [[-79.4411616324684, 43.784556440757]]}"
1326,13078,,VOTING_LOCATION,P,Primary,063,19063,Church of St. Aidan,None,None,,,ADDRESS_POINT,30114271,2896,13121,2423,Queen St E,2423 Queen St E,"{'type': 'MultiPoint', 'coordinates': [[-79.2854981015729, 43.6727462395478]]}"
1327,13079,,VOTING_LOCATION,P,Primary,007,20007,General Brock Public School,None,None,,,ADDRESS_POINT,319504,1186,13441,140,Chestnut Cres,140 Chestnut Cres,"{'type': 'MultiPoint', 'coordinates': [[-79.2745902135289, 43.7185070990624]]}"
1328,13080,,VOTING_LOCATION,P,Primary,008,20008,None,None,None,,,ADDRESS_POINT,6727804,2449,13442,841,Birchmount Rd,841 Birchmount Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.2775000616943, 43.7298047498194]]}"
1329,13081,,VOTING_LOCATION,P,Primary,022,20022,Mason Road Junior Public School,None,None,,,ADDRESS_POINT,360667,1325,13443,78,Mason Rd,78 Mason Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.2256545935691, 43.7390564379521]]}"
1330,13083,,VOTING_LOCATION,P,Primary,045,24045,None,None,None,,,ADDRESS_POINT,360040,577,13761,399,Markham Rd,399 Markham Rd,"{'type': 'MultiPoint', 'coordinates': [[-79.2207930808822, 43.7492140418392]]}"
1331,13084,,VOTING_LOCATION,P,Primary,005,10005,None,None,None,,,ADDRESS_POINT,30057339,867,14081,1030,King St W,1030 King St W,"{'type': 'MultiPoint', 'coordinates': [[-79.4159933632492, 43.6416300838625]]}"
